3.160000 	 1.795136 
3.170000 	 1.795138 
3.180000 	 1.795142 
3.190000 	 1.795148 
3.200000 	 1.795157 
3.210000 	 1.795169 
3.220000 	 1.795186 
3.230000 	 1.795207 
3.240000 	 1.795234 
3.250000 	 1.795267 
3.260000 	 1.795307 
3.270000 	 1.795353 
3.280000 	 1.795407 
3.290000 	 1.795469 
3.300000 	 1.795540 
3.310000 	 1.795620 
3.320000 	 1.795710 
3.330000 	 1.795810 
3.340000 	 1.795921 
3.350000 	 1.796043 
3.360000 	 1.796177 
3.370000 	 1.796322 
3.380000 	 1.796481 
3.390000 	 1.796653 
3.400000 	 1.796838 
3.410000 	 1.797037 
3.420000 	 1.797250 
3.430000 	 1.797479 
3.440000 	 1.797722 
3.450000 	 1.797981 
3.460000 	 1.798256 
3.470000 	 1.798548 
3.480000 	 1.798856 
3.490000 	 1.799182 
3.500000 	 1.799524 
3.510000 	 1.799885 
3.520000 	 1.800263 
3.530000 	 1.800660 
3.540000 	 1.801076 
3.550000 	 1.801511 
3.560000 	 1.801965 
3.570000 	 1.802438 
3.580000 	 1.802932 
3.590000 	 1.803445 
3.600000 	 1.803979 
3.610000 	 1.804533 
3.620000 	 1.805108 
3.630000 	 1.805704 
3.640000 	 1.806321 
3.650000 	 1.806960 
3.660000 	 1.807620 
3.670000 	 1.808301 
3.680000 	 1.809005 
3.690000 	 1.809730 
3.700000 	 1.810478 
3.710000 	 1.811248 
3.720000 	 1.812040 
3.730000 	 1.812855 
3.740000 	 1.813692 
3.750000 	 1.814552 
3.760000 	 1.815434 
3.770000 	 1.816339 
3.780000 	 1.817268 
3.790000 	 1.818218 
3.800000 	 1.819192 
3.810000 	 1.820189 
3.820000 	 1.821208 
3.830000 	 1.822251 
3.840000 	 1.823316 
3.850000 	 1.824404 
3.860000 	 1.825515 
3.870000 	 1.826649 
3.880000 	 1.827805 
3.890000 	 1.828984 
3.900000 	 1.830186 
3.910000 	 1.831410 
3.920000 	 1.832656 
3.930000 	 1.833925 
3.940000 	 1.835216 
3.950000 	 1.836529 
3.960000 	 1.837864 
3.970000 	 1.839221 
3.980000 	 1.840599 
3.990000 	 1.841999 
4.000000 	 1.843421 
4.010000 	 1.844863 
4.020000 	 1.846326 
4.030000 	 1.847811 
4.040000 	 1.849315 
4.050000 	 1.850841 
4.060000 	 1.852386 
4.070000 	 1.853951 
4.080000 	 1.855536 
4.090000 	 1.857140 
4.100000 	 1.858764 
4.110000 	 1.860406 
4.120000 	 1.862068 
4.130000 	 1.863747 
4.140000 	 1.865445 
4.150000 	 1.867161 
4.160000 	 1.868894 
4.170000 	 1.870645 
4.180000 	 1.872412 
4.190000 	 1.874197 
4.200000 	 1.875997 
4.210000 	 1.877814 
4.220000 	 1.879646 
4.230000 	 1.881494 
4.240000 	 1.883357 
4.250000 	 1.885234 
4.260000 	 1.887126 
4.270000 	 1.889032 
4.280000 	 1.890951 
4.290000 	 1.892884 
4.300000 	 1.894830 
4.310000 	 1.896788 
4.320000 	 1.898758 
4.330000 	 1.900741 
4.340000 	 1.902734 
4.350000 	 1.904739 
4.360000 	 1.906754 
4.370000 	 1.908779 
4.380000 	 1.910814 
4.390000 	 1.912859 
4.400000 	 1.914913 
4.410000 	 1.916975 
4.420000 	 1.919046 
4.430000 	 1.921124 
4.440000 	 1.923210 
4.450000 	 1.925302 
4.460000 	 1.927401 
4.470000 	 1.929507 
4.480000 	 1.931618 
4.490000 	 1.933734 
4.500000 	 1.935855 
4.510000 	 1.937981 
4.520000 	 1.940111 
4.530000 	 1.942244 
4.540000 	 1.944380 
4.550000 	 1.946519 
4.560000 	 1.948661 
4.570000 	 1.950804 
4.580000 	 1.952949 
4.590000 	 1.955095 
4.600000 	 1.957241 
4.610000 	 1.959388 
4.620000 	 1.961534 
4.630000 	 1.963680 
4.640000 	 1.965824 
4.650000 	 1.967967 
4.660000 	 1.970109 
4.670000 	 1.972247 
4.680000 	 1.974383 
4.690000 	 1.976516 
4.700000 	 1.978645 
4.710000 	 1.980771 
4.720000 	 1.982892 
4.730000 	 1.985008 
4.740000 	 1.987118 
4.750000 	 1.989224 
4.760000 	 1.991323 
4.770000 	 1.993416 
4.780000 	 1.995502 
4.790000 	 1.997581 
4.800000 	 1.999652 
4.810000 	 2.001715 
4.820000 	 2.003770 
4.830000 	 2.005817 
4.840000 	 2.007854 
4.850000 	 2.009882 
4.860000 	 2.011900 
4.870000 	 2.013908 
4.880000 	 2.015905 
4.890000 	 2.017892 
4.900000 	 2.019868 
4.910000 	 2.021832 
4.920000 	 2.023784 
4.930000 	 2.025724 
4.940000 	 2.027651 
4.950000 	 2.029566 
4.960000 	 2.031468 
4.970000 	 2.033356 
4.980000 	 2.035231 
4.990000 	 2.037091 
5.000000 	 2.038938 
5.010000 	 2.040769 
5.020000 	 2.042586 
5.030000 	 2.044388 
5.040000 	 2.046175 
5.050000 	 2.047945 
5.060000 	 2.049700 
5.070000 	 2.051439 
5.080000 	 2.053162 
5.090000 	 2.054868 
5.100000 	 2.056557 
5.110000 	 2.058229 
5.120000 	 2.059884 
5.130000 	 2.061521 
5.140000 	 2.063141 
5.150000 	 2.064743 
5.160000 	 2.066327 
5.170000 	 2.067893 
5.180000 	 2.069440 
5.190000 	 2.070969 
5.200000 	 2.072480 
5.210000 	 2.073971 
5.220000 	 2.075444 
5.230000 	 2.076897 
5.240000 	 2.078331 
5.250000 	 2.079746 
5.260000 	 2.081142 
5.270000 	 2.082518 
5.280000 	 2.083874 
5.290000 	 2.085211 
5.300000 	 2.086528 
5.310000 	 2.087825 
5.320000 	 2.089102 
5.330000 	 2.090359 
5.340000 	 2.091596 
5.350000 	 2.092813 
5.360000 	 2.094010 
5.370000 	 2.095186 
5.380000 	 2.096342 
5.390000 	 2.097479 
5.400000 	 2.098595 
5.410000 	 2.099690 
5.420000 	 2.100766 
5.430000 	 2.101821 
5.440000 	 2.102856 
5.450000 	 2.103871 
5.460000 	 2.104866 
5.470000 	 2.105841 
5.480000 	 2.106796 
5.490000 	 2.107731 
5.500000 	 2.108646 
5.510000 	 2.109541 
5.520000 	 2.110417 
5.530000 	 2.111272 
5.540000 	 2.112109 
5.550000 	 2.112925 
5.560000 	 2.113723 
5.570000 	 2.114501 
5.580000 	 2.115260 
5.590000 	 2.115999 
5.600000 	 2.116720 
5.610000 	 2.117423 
5.620000 	 2.118106 
5.630000 	 2.118771 
5.640000 	 2.119418 
5.650000 	 2.120047 
5.660000 	 2.120658 
5.670000 	 2.121251 
5.680000 	 2.121826 
5.690000 	 2.122384 
5.700000 	 2.122924 
5.710000 	 2.123448 
5.720000 	 2.123955 
5.730000 	 2.124445 
5.740000 	 2.124918 
5.750000 	 2.125376 
5.760000 	 2.125817 
5.770000 	 2.126242 
5.780000 	 2.126652 
5.790000 	 2.127047 
5.800000 	 2.127427 
5.810000 	 2.127792 
5.820000 	 2.128142 
5.830000 	 2.128478 
5.840000 	 2.128799 
5.850000 	 2.129108 
5.860000 	 2.129402 
5.870000 	 2.129683 
5.880000 	 2.129951 
5.890000 	 2.130207 
5.900000 	 2.130450 
5.910000 	 2.130681 
5.920000 	 2.130900 
5.930000 	 2.131107 
5.940000 	 2.131303 
5.950000 	 2.131489 
5.960000 	 2.131663 
5.970000 	 2.131827 
5.980000 	 2.131981 
5.990000 	 2.132125 
6.000000 	 2.132260 
